lr_er,lr_er_desc,handNumber,handResult,handsWonRunningTotal,avgHandsWonRunningTotal,handsInInterval,handsWonInInterval,avgHandsWonInInterval,handsInFirstFinalLargeInterval,handsWonInFirstFinalLargeInterval,avgHandsWonInFirstFinalLargeInterval,handsInFirstFinalIntervalFlag,firstLargeIntervalFlag,finalLargeIntervalFlagList
0.5_0.05,"lr: 0.5, er: 0.05",40000,1,16344,0.4086,10000,4105,0.4105,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",50000,0,20457,0.40914,10000,4113,0.4113,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",60000,0,24618,0.4103,10000,4161,0.4161,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",70000,0,28702,0.410029,10000,4084,0.4084,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",80000,0,32828,0.41035,10000,4126,0.4126,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",90000,0,36894,0.409933,10000,4066,0.4066,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",100000,0,40962,0.40962,10000,4068,0.4068,100000.0,40962.0,0.40962,1,1,0
0.5_0.05,"lr: 0.5, er: 0.05",110000,0,45037,0.409427,10000,4075,0.4075,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",120000,0,49144,0.409533,10000,4107,0.4107,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",130000,0,53331,0.410238,10000,4187,0.4187,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",140000,1,57513,0.410807,10000,4182,0.4182,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",150000,0,61618,0.410787,10000,4105,0.4105,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",160000,0,65813,0.411331,10000,4195,0.4195,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",170000,0,70011,0.411829,10000,4198,0.4198,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",180000,0,74127,0.411817,10000,4116,0.4116,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",190000,0,78263,0.411911,10000,4136,0.4136,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",200000,0,82476,0.41238,10000,4213,0.4213,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",210000,0,86676,0.412743,10000,4200,0.42,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",220000,1,90848,0.412945,10000,4172,0.4172,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",230000,0,95009,0.413083,10000,4161,0.4161,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",240000,0,99217,0.413404,10000,4208,0.4208,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",250000,0,103375,0.4135,10000,4158,0.4158,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",260000,1,107560,0.413692,10000,4185,0.4185,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",270000,0,111640,0.413481,10000,4080,0.408,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",280000,0,115809,0.413604,10000,4169,0.4169,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",290000,0,119987,0.413748,10000,4178,0.4178,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",300000,0,124219,0.414063,10000,4232,0.4232,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",310000,1,128401,0.414197,10000,4182,0.4182,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",320000,0,132607,0.414397,10000,4206,0.4206,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",330000,1,136760,0.414424,10000,4153,0.4153,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",340000,0,140907,0.414432,10000,4147,0.4147,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",350000,0,145133,0.414666,10000,4226,0.4226,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",360000,0,149344,0.414844,10000,4211,0.4211,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",370000,0,153609,0.415159,10000,4265,0.4265,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",380000,0,157793,0.415245,10000,4184,0.4184,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",390000,0,161980,0.415333,10000,4187,0.4187,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",400000,1,166156,0.41539,10000,4176,0.4176,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",410000,0,170378,0.415556,10000,4222,0.4222,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",420000,0,174556,0.41561,10000,4178,0.4178,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",430000,1,178775,0.415756,10000,4219,0.4219,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",440000,0,182981,0.415866,10000,4206,0.4206,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",450000,0,187135,0.415856,10000,4154,0.4154,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",460000,1,191361,0.416002,10000,4226,0.4226,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",470000,0,195560,0.416085,10000,4199,0.4199,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",480000,0,199752,0.41615,10000,4192,0.4192,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",490000,0,203904,0.416131,10000,4152,0.4152,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",500000,0,208152,0.416304,10000,4248,0.4248,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",510000,1,212273,0.416222,10000,4121,0.4121,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",520000,1,216501,0.416348,10000,4228,0.4228,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",530000,1,220718,0.416449,10000,4217,0.4217,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",540000,0,224846,0.416381,10000,4128,0.4128,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",550000,1,229052,0.416458,10000,4206,0.4206,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",560000,0,233253,0.416523,10000,4201,0.4201,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",570000,1,237428,0.41654,10000,4175,0.4175,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",580000,0,241639,0.416619,10000,4211,0.4211,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",590000,0,245858,0.416708,10000,4219,0.4219,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",600000,0,250013,0.416688,10000,4155,0.4155,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",610000,0,254187,0.4167,10000,4174,0.4174,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",620000,0,258449,0.416853,10000,4262,0.4262,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",630000,1,262744,0.417054,10000,4295,0.4295,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",640000,1,266935,0.417086,10000,4191,0.4191,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",650000,1,271078,0.417043,10000,4143,0.4143,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",660000,0,275268,0.417073,10000,4190,0.419,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",670000,0,279485,0.417142,10000,4217,0.4217,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",680000,0,283696,0.4172,10000,4211,0.4211,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",690000,0,287896,0.417241,10000,4200,0.42,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",700000,0,292113,0.417304,10000,4217,0.4217,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",710000,0,296365,0.417415,10000,4252,0.4252,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",720000,1,300632,0.417544,10000,4267,0.4267,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",730000,0,304839,0.417588,10000,4207,0.4207,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",740000,1,308990,0.417554,10000,4151,0.4151,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",750000,0,313130,0.417507,10000,4140,0.414,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",760000,0,317415,0.417651,10000,4285,0.4285,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",770000,0,321628,0.417699,10000,4213,0.4213,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",780000,1,325864,0.417774,10000,4236,0.4236,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",790000,1,330086,0.41783,10000,4222,0.4222,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",800000,0,334309,0.417886,10000,4223,0.4223,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",810000,0,338537,0.417947,10000,4228,0.4228,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",820000,0,342720,0.417951,10000,4183,0.4183,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",830000,1,346929,0.417987,10000,4209,0.4209,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",840000,0,351250,0.418155,10000,4321,0.4321,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",850000,0,355381,0.418095,10000,4131,0.4131,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",860000,0,359591,0.418129,10000,4210,0.421,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",870000,0,363846,0.418214,10000,4255,0.4255,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",880000,1,368049,0.418237,10000,4203,0.4203,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",890000,0,372364,0.418387,10000,4315,0.4315,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",900000,0,376548,0.418387,10000,4184,0.4184,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",910000,0,380790,0.418451,10000,4242,0.4242,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",920000,0,385064,0.418548,10000,4274,0.4274,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",930000,0,389209,0.418504,10000,4145,0.4145,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",940000,1,393413,0.418524,10000,4204,0.4204,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",950000,0,397663,0.418593,10000,4250,0.425,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",960000,0,401942,0.41869,10000,4279,0.4279,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",970000,0,406199,0.418762,10000,4257,0.4257,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",980000,0,410467,0.418844,10000,4268,0.4268,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",990000,0,414772,0.418962,10000,4305,0.4305,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",1000000,0,419025,0.419025,10000,4253,0.4253,,,,0,0,0
0.5_0.05,"lr: 0.5, er: 0.05",1008225,1,422518,0.419071,8225,3493,0.424681,100000.0,42493.0,0.42493,1,0,1
0.5_0.1,"lr: 0.5, er: 0.1",10000,1,3944,0.3944,10000,3944,0.3944,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",20000,1,7949,0.39745,10000,4005,0.4005,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",30000,0,11968,0.398933,10000,4019,0.4019,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",40000,1,16004,0.4001,10000,4036,0.4036,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",50000,0,20018,0.40036,10000,4014,0.4014,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",60000,0,24127,0.402117,10000,4109,0.4109,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",70000,0,28126,0.4018,10000,3999,0.3999,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",80000,1,32136,0.4017,10000,4010,0.401,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",90000,1,36193,0.402144,10000,4057,0.4057,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",100000,1,40298,0.40298,10000,4105,0.4105,100000.0,40298.0,0.40298,1,1,0
0.5_0.1,"lr: 0.5, er: 0.1",110000,0,44422,0.403836,10000,4124,0.4124,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",120000,1,48454,0.403783,10000,4032,0.4032,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",130000,0,52591,0.404546,10000,4137,0.4137,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",140000,1,56677,0.404836,10000,4086,0.4086,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",150000,0,60770,0.405133,10000,4093,0.4093,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",160000,1,64851,0.405319,10000,4081,0.4081,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",170000,0,68945,0.405559,10000,4094,0.4094,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",180000,1,73020,0.405667,10000,4075,0.4075,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",190000,0,77148,0.406042,10000,4128,0.4128,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",200000,0,81350,0.40675,10000,4202,0.4202,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",210000,0,85440,0.406857,10000,4090,0.409,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",220000,1,89509,0.406859,10000,4069,0.4069,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",230000,0,93589,0.406909,10000,4080,0.408,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",240000,0,97708,0.407117,10000,4119,0.4119,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",250000,0,101802,0.407208,10000,4094,0.4094,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",260000,0,105886,0.407254,10000,4084,0.4084,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",270000,0,109989,0.407367,10000,4103,0.4103,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",280000,1,114038,0.407279,10000,4049,0.4049,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",290000,0,118162,0.407455,10000,4124,0.4124,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",300000,0,122306,0.407687,10000,4144,0.4144,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",310000,0,126343,0.407558,10000,4037,0.4037,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",320000,0,130455,0.407672,10000,4112,0.4112,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",330000,0,134556,0.407745,10000,4101,0.4101,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",340000,1,138650,0.407794,10000,4094,0.4094,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",350000,0,142787,0.407963,10000,4137,0.4137,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",360000,0,146885,0.408014,10000,4098,0.4098,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",370000,1,151022,0.408168,10000,4137,0.4137,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",380000,1,155193,0.408403,10000,4171,0.4171,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",390000,0,159260,0.408359,10000,4067,0.4067,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",400000,0,163331,0.408328,10000,4071,0.4071,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",410000,1,167418,0.408337,10000,4087,0.4087,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",420000,0,171503,0.40834,10000,4085,0.4085,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",430000,1,175660,0.408512,10000,4157,0.4157,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",440000,1,179744,0.408509,10000,4084,0.4084,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",450000,1,183911,0.408691,10000,4167,0.4167,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",460000,1,188069,0.408846,10000,4158,0.4158,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",470000,0,192240,0.409021,10000,4171,0.4171,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",480000,0,196334,0.409029,10000,4094,0.4094,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",490000,0,200569,0.409324,10000,4235,0.4235,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",500000,0,204720,0.40944,10000,4151,0.4151,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",510000,1,208930,0.409667,10000,4210,0.421,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",520000,0,213083,0.409775,10000,4153,0.4153,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",530000,0,217180,0.409774,10000,4097,0.4097,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",540000,0,221412,0.410022,10000,4232,0.4232,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",550000,0,225574,0.410135,10000,4162,0.4162,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",560000,0,229572,0.40995,10000,3998,0.3998,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",570000,0,233707,0.410012,10000,4135,0.4135,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",580000,1,237738,0.409893,10000,4031,0.4031,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",590000,0,241904,0.410007,10000,4166,0.4166,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",600000,0,246035,0.410058,10000,4131,0.4131,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",610000,0,250294,0.410318,10000,4259,0.4259,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",620000,0,254453,0.410408,10000,4159,0.4159,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",630000,0,258748,0.410711,10000,4295,0.4295,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",640000,1,262892,0.410769,10000,4144,0.4144,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",650000,0,267186,0.411055,10000,4294,0.4294,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",660000,1,271326,0.4111,10000,4140,0.414,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",670000,0,275552,0.411272,10000,4226,0.4226,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",680000,0,279635,0.411228,10000,4083,0.4083,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",690000,0,283745,0.411225,10000,4110,0.411,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",700000,0,287939,0.411341,10000,4194,0.4194,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",710000,1,292121,0.411438,10000,4182,0.4182,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",720000,1,296361,0.411612,10000,4240,0.424,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",730000,0,300539,0.411697,10000,4178,0.4178,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",740000,1,304685,0.411736,10000,4146,0.4146,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",750000,0,308842,0.411789,10000,4157,0.4157,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",760000,0,313078,0.411945,10000,4236,0.4236,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",770000,0,317250,0.412013,10000,4172,0.4172,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",780000,0,321390,0.412038,10000,4140,0.414,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",790000,0,325561,0.412103,10000,4171,0.4171,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",800000,0,329827,0.412284,10000,4266,0.4266,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",810000,0,334078,0.412442,10000,4251,0.4251,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",820000,0,338270,0.412524,10000,4192,0.4192,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",830000,1,342485,0.412633,10000,4215,0.4215,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",840000,1,346726,0.412769,10000,4241,0.4241,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",850000,0,350962,0.412896,10000,4236,0.4236,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",860000,0,355194,0.413016,10000,4232,0.4232,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",870000,0,359364,0.413062,10000,4170,0.417,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",880000,1,363517,0.413087,10000,4153,0.4153,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",890000,1,367748,0.4132,10000,4231,0.4231,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",900000,1,371973,0.413303,10000,4225,0.4225,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",910000,1,376163,0.413366,10000,4190,0.419,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",920000,1,380428,0.413509,10000,4265,0.4265,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",930000,1,384649,0.413601,10000,4221,0.4221,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",940000,0,388809,0.413627,10000,4160,0.416,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",950000,1,393075,0.413763,10000,4266,0.4266,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",960000,0,397342,0.413898,10000,4267,0.4267,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",970000,1,401590,0.41401,10000,4248,0.4248,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",980000,0,405787,0.414068,10000,4197,0.4197,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",990000,0,410017,0.414159,10000,4230,0.423,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",1000000,1,414123,0.414123,10000,4106,0.4106,,,,0,0,0
0.5_0.1,"lr: 0.5, er: 0.1",1009223,1,417967,0.414147,9223,3844,0.416784,100000.0,42098.0,0.42098,1,0,1
0.5_0.3,"lr: 0.5, er: 0.3",10000,1,3619,0.3619,10000,3619,0.3619,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",20000,0,7392,0.3696,10000,3773,0.3773,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",30000,1,11275,0.375833,10000,3883,0.3883,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",40000,0,15017,0.375425,10000,3742,0.3742,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",50000,0,18823,0.37646,10000,3806,0.3806,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",60000,1,22649,0.377483,10000,3826,0.3826,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",70000,0,26533,0.379043,10000,3884,0.3884,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",80000,0,30377,0.379713,10000,3844,0.3844,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",90000,0,34155,0.3795,10000,3778,0.3778,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",100000,0,38042,0.38042,10000,3887,0.3887,100000.0,38042.0,0.38042,1,1,0
0.5_0.3,"lr: 0.5, er: 0.3",110000,0,41880,0.380727,10000,3838,0.3838,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",120000,0,45797,0.381642,10000,3917,0.3917,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",130000,0,49702,0.382323,10000,3905,0.3905,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",140000,1,53588,0.382771,10000,3886,0.3886,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",150000,0,57468,0.38312,10000,3880,0.388,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",160000,0,61343,0.383394,10000,3875,0.3875,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",170000,1,65229,0.3837,10000,3886,0.3886,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",180000,0,69121,0.384006,10000,3892,0.3892,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",190000,0,73063,0.384542,10000,3942,0.3942,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",200000,0,76980,0.3849,10000,3917,0.3917,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",210000,1,80872,0.385105,10000,3892,0.3892,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",220000,0,84729,0.385132,10000,3857,0.3857,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",230000,1,88614,0.385278,10000,3885,0.3885,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",240000,1,92494,0.385392,10000,3880,0.388,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",250000,1,96361,0.385444,10000,3867,0.3867,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",260000,1,100269,0.38565,10000,3908,0.3908,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",270000,1,104202,0.385933,10000,3933,0.3933,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",280000,1,107999,0.385711,10000,3797,0.3797,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",290000,0,111856,0.38571,10000,3857,0.3857,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",300000,1,115786,0.385953,10000,3930,0.393,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",310000,0,119728,0.386219,10000,3942,0.3942,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",320000,1,123653,0.386416,10000,3925,0.3925,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",330000,1,127572,0.386582,10000,3919,0.3919,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",340000,0,131463,0.386656,10000,3891,0.3891,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",350000,0,135372,0.386777,10000,3909,0.3909,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",360000,0,139306,0.386961,10000,3934,0.3934,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",370000,1,143271,0.387219,10000,3965,0.3965,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",380000,0,147267,0.387545,10000,3996,0.3996,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",390000,0,151263,0.387854,10000,3996,0.3996,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",400000,1,155173,0.387933,10000,3910,0.391,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",410000,1,159110,0.388073,10000,3937,0.3937,,,,0,0,0
0.5_0.3,"lr: 0.5, er: 0.3",420000,1,163101,0.388336,10000,3991,0.3991,,,,0,0,0
