lr_er_combo,learningRate,explorationRate,playerHandValue,dealerUpCardValue,usableAce,standGamesWon,standTotalGames,standAvgWinRate,hitGamesWon,hitTotalGames,hitAvgWinRate,doubleDownGamesWon,doubleDownTotalGames,doubleDownAvgWinRate,splitGamesWon,splitTotalGames,splitAvgWinRate,joinKey,minBet_bet,minBet_standQvalue,minBet_hitQvalue,minBet_doubleDownQvalue,minBet_splitQvalue,midBet_bet,midBet_standQvalue,midBet_hitQvalue,midBet_doubleDownQvalue,midBet_splitQvalue,maxBet_bet,maxBet_standQvalue,maxBet_hitQvalue,maxBet_doubleDownQvalue,maxBet_splitQvalue
0.5_0.5,0.5,0.5,13,1,True,24,152,0.158,156,421,0.371,19,85,0.224,0,0,0.0,0.5_0.5_13_1_True,10,-9.843,0.558,-16.633,0.0,50,-46.868,-41.882,-86.606,0.0,100,-99.998,-17.967,-123.828,0.0
0.5_0.5,0.5,0.5,13,1,False,230,1570,0.146,933,3681,0.253,137,561,0.244,0,0,0.0,0.5_0.5_13_1_False,10,-9.96,0.332,-14.677,0.0,50,-49.998,-9.637,-49.866,0.0,100,-99.219,-96.334,-173.387,0.0
0.5_0.5,0.5,0.5,13,2,True,90,251,0.359,256,564,0.454,33,128,0.258,0,0,0.0,0.5_0.5_13_2_True,10,-9.911,7.179,-18.388,0.0,50,-45.004,5.236,-92.161,0.0,100,-94.856,-8.97,-98.122,0.0
0.5_0.5,0.5,0.5,13,2,False,1360,3842,0.354,963,3542,0.272,330,983,0.336,0,0,0.0,0.5_0.5_13_2_False,10,-10.0,0.162,-18.587,0.0,50,-8.786,-48.425,-98.815,0.0,100,-99.657,-73.141,-199.46,0.0
0.5_0.5,0.5,0.5,13,3,True,93,242,0.384,261,514,0.508,43,131,0.328,0,0,0.0,0.5_0.5_13_3_True,10,-7.849,3.071,-16.542,0.0,50,-48.18,-27.447,-86.653,0.0,100,-94.37,-32.442,-99.999,0.0
0.5_0.5,0.5,0.5,13,3,False,1527,4137,0.369,891,3045,0.293,243,812,0.299,0,0,0.0,0.5_0.5_13_3_False,10,6.3,-9.989,-9.99,0.0,50,-49.798,14.6,-96.825,0.0,100,-44.128,-99.553,-184.362,0.0
0.5_0.5,0.5,0.5,13,4,True,125,294,0.425,285,595,0.479,49,127,0.386,0,0,0.0,0.5_0.5_13_4_True,10,-8.454,-5.717,-14.79,0.0,50,-47.989,12.059,-91.207,0.0,100,-97.473,-88.549,-199.955,0.0
0.5_0.5,0.5,0.5,13,4,False,1675,4237,0.395,944,3074,0.307,328,958,0.342,0,0,0.0,0.5_0.5_13_4_False,10,-9.935,-6.245,-18.542,0.0,50,38.525,-49.974,-67.179,0.0,100,-99.9,-86.674,-136.667,0.0
0.5_0.5,0.5,0.5,13,5,True,148,352,0.42,254,506,0.502,37,114,0.325,0,0,0.0,0.5_0.5_13_5_True,10,-2.946,-9.503,-13.663,0.0,50,-40.131,5.854,-99.364,0.0,100,-97.374,17.885,-186.601,0.0
0.5_0.5,0.5,0.5,13,5,False,1944,4532,0.429,884,2818,0.314,323,920,0.351,0,0,0.0,0.5_0.5_13_5_False,10,-9.393,-3.422,-10.192,0.0,50,-49.726,27.351,-74.93,0.0,100,-21.391,-97.43,-197.98,0.0
0.5_0.5,0.5,0.5,13,6,True,97,237,0.409,326,607,0.537,40,119,0.336,0,0,0.0,0.5_0.5_13_6_True,10,-9.825,-3.226,-18.242,0.0,50,-48.269,46.821,-63.403,0.0,100,-87.4,-8.228,-194.31,0.0
0.5_0.5,0.5,0.5,13,6,False,1986,4548,0.437,904,2789,0.324,363,969,0.375,0,0,0.0,0.5_0.5_13_6_False,10,-4.247,-9.91,-18.601,0.0,50,19.925,-49.52,-73.575,0.0,100,-68.609,-96.377,75.5,0.0
0.5_0.5,0.5,0.5,13,7,True,36,162,0.222,294,700,0.42,27,106,0.255,0,0,0.0,0.5_0.5_13_7_True,10,-9.794,8.8,-19.373,0.0,50,-49.84,15.073,-46.768,0.0,100,-99.983,-57.145,-172.576,0.0
0.5_0.5,0.5,0.5,13,7,False,772,2877,0.268,1405,4639,0.303,335,959,0.349,0,0,0.0,0.5_0.5_13_7_False,10,-8.607,-9.951,-13.593,0.0,50,-49.948,-45.373,-85.42,0.0,100,-99.773,76.676,-149.287,0.0
0.5_0.5,0.5,0.5,13,8,True,69,281,0.246,239,570,0.419,33,110,0.3,0,0,0.0,0.5_0.5_13_8_True,10,-9.843,5.123,-18.008,0.0,50,-48.224,-26.589,-93.627,0.0,100,-98.045,65.817,-144.822,0.0
0.5_0.5,0.5,0.5,13,8,False,693,2959,0.234,1282,4603,0.279,293,953,0.307,0,0,0.0,0.5_0.5_13_8_False,10,-9.984,-3.744,-19.96,0.0,50,-49.975,5.166,-95.606,0.0,100,-99.986,-85.654,-187.414,0.0
0.5_0.5,0.5,0.5,13,9,True,62,243,0.255,249,606,0.411,38,147,0.259,0,0,0.0,0.5_0.5_13_9_True,10,-9.922,0.085,-12.474,0.0,50,-10.791,-44.632,-90.855,0.0,100,-99.934,-96.049,-169.436,0.0
0.5_0.5,0.5,0.5,13,9,False,576,2529,0.228,1322,5096,0.259,218,824,0.265,0,0,0.0,0.5_0.5_13_9_False,10,-9.99,7.667,-18.431,0.0,50,-49.999,-37.105,-87.475,0.0,100,-99.754,-99.973,-198.702,0.0
0.5_0.5,0.5,0.5,13,10,True,222,936,0.237,851,2291,0.371,84,371,0.226,0,0,0.0,0.5_0.5_13_10_True,10,-9.995,2.602,-19.96,0.0,50,-49.95,4.158,-62.261,0.0,100,-99.999,13.584,-196.77,0.0
0.5_0.5,0.5,0.5,13,10,False,2601,11190,0.232,4135,17442,0.237,720,2983,0.241,0,0,0.0,0.5_0.5_13_10_False,10,-10.0,-9.296,-19.526,0.0,50,-49.993,-11.893,-86.645,0.0,100,-96.824,-99.999,-198.814,0.0
0.5_0.5,0.5,0.5,14,1,True,14,111,0.126,184,501,0.367,13,68,0.191,0,0,0.0,0.5_0.5_14_1_True,10,-9.96,2.442,-14.602,0.0,50,-49.951,3.988,-87.201,0.0,100,-99.902,-58.352,-179.662,0.0
0.5_0.5,0.5,0.5,14,1,False,331,2017,0.164,702,3221,0.218,114,501,0.228,18,82,0.22,0.5_0.5_14_1_False,10,-9.998,1.446,-19.646,-15.127,50,-21.045,-49.993,-98.408,-74.124,100,-24.609,-99.999,-165.613,-133.594
0.5_0.5,0.5,0.5,14,2,True,70,233,0.3,303,651,0.465,28,105,0.267,0,0,0.0,0.5_0.5_14_2_True,10,-6.245,8.406,-9.876,0.0,50,-49.873,-1.172,-99.934,0.0,100,-88.257,61.242,-181.143,0.0
0.5_0.5,0.5,0.5,14,2,False,1400,3926,0.357,905,3360,0.269,217,811,0.268,35,102,0.343,0.5_0.5_14_2_False,10,-7.403,-9.991,-19.35,-13.568,50,-23.665,-45.3,-85.008,-67.506,100,-99.844,9.879,-175.634,-185.581
0.5_0.5,0.5,0.5,14,3,True,93,251,0.371,273,599,0.456,39,118,0.331,0,0,0.0,0.5_0.5_14_3_True,10,-9.942,-3.376,-12.184,0.0,50,3.699,-49.279,-77.976,0.0,100,-95.039,92.24,-166.734,0.0
0.5_0.5,0.5,0.5,14,3,False,1758,4614,0.381,670,2594,0.258,239,771,0.31,10,62,0.161,0.5_0.5_14_3_False,10,-5.438,-9.96,-17.188,-11.438,50,-43.716,-49.58,-68.661,-73.438,100,-61.548,-99.917,-193.359,-160.644
0.5_0.5,0.5,0.5,14,4,True,139,363,0.383,228,485,0.47,32,111,0.288,0,0,0.0,0.5_0.5_14_4_True,10,-9.578,-5.354,-12.399,0.0,50,-24.143,16.997,-49.559,0.0,100,-93.725,32.375,-124.85,0.0
0.5_0.5,0.5,0.5,14,4,False,1722,4277,0.403,762,2781,0.274,256,801,0.32,36,104,0.346,0.5_0.5_14_4_False,10,1.974,-9.619,-18.59,-15.19,50,35.159,-49.966,-84.152,-57.253,100,-31.244,-87.352,-169.956,-194.922
0.5_0.5,0.5,0.5,14,5,True,165,381,0.433,265,506,0.524,59,148,0.399,0,0,0.0,0.5_0.5_14_5_True,10,-8.884,-9.922,-15.384,0.0,50,-48.206,-29.313,-72.701,0.0,100,-91.562,-83.326,-166.111,0.0
0.5_0.5,0.5,0.5,14,5,False,1975,4693,0.421,764,2566,0.298,215,709,0.303,52,120,0.433,0.5_0.5_14_5_False,10,3.21,-9.957,-12.782,-14.32,50,-49.95,-44.358,-71.772,-83.502,100,1.496,-98.87,-97.547,-161.392
0.5_0.5,0.5,0.5,14,6,True,150,328,0.457,288,570,0.505,34,112,0.304,0,0,0.0,0.5_0.5_14_6_True,10,8.947,-9.582,-14.375,0.0,50,-49.37,34.715,-93.23,0.0,100,-89.852,5.717,-149.34,0.0
0.5_0.5,0.5,0.5,14,6,False,1813,4242,0.427,915,3037,0.301,246,789,0.312,50,126,0.397,0.5_0.5_14_6_False,10,-9.99,-8.745,-14.666,-10.416,50,-6.337,-47.642,-74.698,-62.854,100,-99.566,-39.753,-186.674,-103.643
0.5_0.5,0.5,0.5,14,7,True,47,205,0.229,320,668,0.479,34,126,0.27,0,0,0.0,0.5_0.5_14_7_True,10,-9.965,3.955,-11.706,0.0,50,-48.821,35.431,-92.178,0.0,100,-84.37,43.258,-185.716,0.0
0.5_0.5,0.5,0.5,14,7,False,835,3145,0.266,1235,4337,0.285,258,827,0.312,51,146,0.349,0.5_0.5_14_7_False,10,-9.931,7.832,-17.318,-10.97,50,-49.903,13.911,-48.19,-51.469,100,-94.922,-99.935,-118.651,-116.602
0.5_0.5,0.5,0.5,14,8,True,54,222,0.243,276,705,0.391,29,101,0.287,0,0,0.0,0.5_0.5_14_8_True,10,-9.958,-9.369,-14.997,0.0,50,-49.414,-40.942,-87.33,0.0,100,-88.671,33.053,-199.179,0.0
0.5_0.5,0.5,0.5,14,8,False,755,3094,0.244,1227,4616,0.266,207,771,0.268,63,170,0.371,0.5_0.5_14_8_False,10,-4.958,-9.961,-14.525,-10.117,50,-49.999,-18.352,-98.871,-52.685,100,-99.581,-94.333,-149.212,-141.968
0.5_0.5,0.5,0.5,14,9,True,27,135,0.2,267,716,0.373,40,134,0.299,0,0,0.0,0.5_0.5_14_9_True,10,-9.941,5.18,-19.472,0.0,50,-24.89,-49.596,-65.415,0.0,100,-99.993,66.447,-99.16,0.0
0.5_0.5,0.5,0.5,14,9,False,647,2925,0.221,1090,4572,0.238,164,708,0.232,11,56,0.196,0.5_0.5_14_9_False,10,-9.375,-4.804,-19.819,-16.25,50,-49.957,6.417,-62.067,-92.09,100,-99.963,1.074,-129.174,-184.228
0.5_0.5,0.5,0.5,14,10,True,205,924,0.222,811,2388,0.34,121,477,0.254,0,0,0.0,0.5_0.5_14_10_True,10,-4.921,-9.912,-13.043,0.0,50,-49.957,-38.079,-87.255,0.0,100,-98.263,59.599,-152.332,0.0
0.5_0.5,0.5,0.5,14,10,False,2819,12165,0.232,3541,15893,0.223,592,2588,0.229,93,380,0.245,0.5_0.5_14_10_False,10,-9.997,-4.902,-18.425,-17.211,50,-49.987,-18.348,-99.795,-69.873,100,-99.932,57.474,-192.968,-137.437
0.5_0.5,0.5,0.5,15,1,True,30,185,0.162,163,457,0.357,18,61,0.295,0,0,0.0,0.5_0.5_15_1_True,10,-9.999,-6.605,-12.724,0.0,50,-48.434,-43.145,-74.9,0.0,100,-21.863,-99.931,-165.524,0.0
0.5_0.5,0.5,0.5,15,1,False,320,1825,0.175,768,3578,0.215,90,436,0.206,0,0,0.0,0.5_0.5_15_1_False,10,-10.0,-9.989,-12.184,0.0,50,-49.981,-49.999,-99.072,0.0,100,-49.998,-99.999,-166.797,0.0
0.5_0.5,0.5,0.5,15,2,True,153,417,0.367,238,555,0.429,33,127,0.26,0,0,0.0,0.5_0.5_15_2_True,10,-9.471,0.681,-8.736,0.0,50,-48.805,-41.008,-74.761,0.0,100,-29.22,-99.521,-196.419,0.0
0.5_0.5,0.5,0.5,15,2,False,1582,4493,0.352,647,2761,0.234,200,723,0.277,0,0,0.0,0.5_0.5_15_2_False,10,5.226,-9.991,-9.998,0.0,50,-43.52,-49.95,-92.963,0.0,100,-99.829,-24.575,-162.488,0.0
0.5_0.5,0.5,0.5,15,3,True,175,445,0.393,219,496,0.442,38,135,0.281,0,0,0.0,0.5_0.5_15_3_True,10,-8.539,-9.994,-17.341,0.0,50,-49.409,27.069,-79.609,0.0,100,7.05,-98.9,-174.798,0.0
0.5_0.5,0.5,0.5,15,3,False,1629,4316,0.377,667,2767,0.241,198,689,0.287,0,0,0.0,0.5_0.5_15_3_False,10,8.364,-9.978,-17.481,0.0,50,-47.245,-49.777,-83.197,0.0,100,-99.99,20.329,-174.918,0.0
0.5_0.5,0.5,0.5,15,4,True,161,396,0.407,233,525,0.444,19,79,0.241,0,0,0.0,0.5_0.5_15_4_True,10,-3.28,-9.918,-19.313,0.0,50,-22.772,-46.665,-68.639,0.0,100,-99.578,32.51,-93.736,0.0
0.5_0.5,0.5,0.5,15,4,False,1835,4626,0.397,643,2535,0.254,219,773,0.283,0,0,0.0,0.5_0.5_15_4_False,10,1.747,-9.995,-18.122,0.0,50,-49.896,-49.876,-99.106,0.0,100,-53.597,-99.609,-145.703,0.0
0.5_0.5,0.5,0.5,15,5,True,194,468,0.415,234,525,0.446,36,125,0.288,0,0,0.0,0.5_0.5_15_5_True,10,8.143,-9.503,-19.909,0.0,50,-49.519,37.44,-83.52,0.0,100,8.062,-99.743,-185.737,0.0
0.5_0.5,0.5,0.5,15,5,False,2011,4856,0.414,554,2223,0.249,198,692,0.286,0,0,0.0,0.5_0.5_15_5_False,10,3.791,-9.901,-9.959,0.0,50,0.475,-49.963,-84.142,0.0,100,-99.414,28.156,-172.249,0.0
0.5_0.5,0.5,0.5,15,6,True,126,294,0.429,317,654,0.485,49,148,0.331,0,0,0.0,0.5_0.5_15_6_True,10,-9.857,2.541,-16.002,0.0,50,26.337,-46.562,-71.334,0.0,100,-99.429,52.279,-184.733,0.0
0.5_0.5,0.5,0.5,15,6,False,1913,4413,0.433,700,2705,0.259,232,729,0.318,0,0,0.0,0.5_0.5_15_6_False,10,0.474,-9.998,-13.877,0.0,50,-49.721,-45.993,-72.141,0.0,100,51.831,-99.487,-191.183,0.0
0.5_0.5,0.5,0.5,15,7,True,26,158,0.165,345,786,0.439,39,138,0.283,0,0,0.0,0.5_0.5_15_7_True,10,-9.844,-2.926,-13.072,0.0,50,-49.999,22.25,-62.283,0.0,100,-98.242,42.122,-191.406,0.0
0.5_0.5,0.5,0.5,15,7,False,939,3587,0.262,1053,4006,0.263,179,701,0.255,0,0,0.0,0.5_0.5_15_7_False,10,-9.988,-9.608,-12.476,0.0,50,-37.494,-49.995,-81.201,0.0,100,-49.154,-99.882,-159.374,0.0
0.5_0.5,0.5,0.5,15,8,True,52,231,0.225,309,753,0.41,39,126,0.31,0,0,0.0,0.5_0.5_15_8_True,10,-9.995,9.444,-9.95,0.0,50,-49.208,46.102,-84.301,0.0,100,-99.993,83.935,-198.599,0.0
0.5_0.5,0.5,0.5,15,8,False,809,3168,0.255,1133,4436,0.255,160,691,0.232,0,0,0.0,0.5_0.5_15_8_False,10,-9.997,-9.88,-13.114,0.0,50,-49.999,-43.71,-82.907,0.0,100,-49.799,-99.99,-199.698,0.0
0.5_0.5,0.5,0.5,15,9,True,86,342,0.251,210,575,0.365,23,100,0.23,0,0,0.0,0.5_0.5_15_9_True,10,-9.019,8.865,-14.823,0.0,50,-49.121,17.986,-56.25,0.0,100,-99.901,-68.746,-190.625,0.0
0.5_0.5,0.5,0.5,15,9,False,729,3203,0.228,960,4380,0.219,182,737,0.247,0,0,0.0,0.5_0.5_15_9_False,10,-9.999,0.801,-14.919,0.0,50,-49.993,-46.874,-87.292,0.0,100,-99.999,21.974,-196.822,0.0
0.5_0.5,0.5,0.5,15,10,True,214,939,0.228,922,2619,0.352,84,408,0.206,0,0,0.0,0.5_0.5_15_10_True,10,-9.971,-9.97,-16.861,0.0,50,-43.749,11.504,-86.523,0.0,100,-98.425,79.861,-174.877,0.0
0.5_0.5,0.5,0.5,15,10,False,3349,14564,0.23,2715,13722,0.198,537,2467,0.218,0,0,0.0,0.5_0.5_15_10_False,10,0.645,-9.995,-19.215,0.0,50,-49.993,7.813,-74.755,0.0,100,-99.975,-74.499,-191.596,0.0
0.5_0.5,0.5,0.5,16,1,True,25,155,0.161,187,572,0.327,20,86,0.233,0,0,0.0,0.5_0.5_16_1_True,10,-9.999,6.733,-17.316,0.0,50,-49.56,-11.464,-85.539,0.0,100,-99.999,-46.032,-158.585,0.0
0.5_0.5,0.5,0.5,16,1,False,298,1745,0.171,723,3501,0.207,101,432,0.234,17,78,0.218,0.5_0.5_16_1_False,10,-10.0,-9.157,-17.407,-17.327,50,-49.998,-49.594,-49.985,-56.491,100,-99.995,-98.07,-151.41,-115.43
0.5_0.5,0.5,0.5,16,2,True,138,366,0.377,300,679,0.442,24,117,0.205,0,0,0.0,0.5_0.5_16_2_True,10,-9.838,2.865,-19.961,0.0,50,-49.475,-34.434,-62.98,0.0,100,-90.23,-41.084,-93.688,0.0
0.5_0.5,0.5,0.5,16,2,False,1412,4028,0.351,696,3047,0.228,124,584,0.212,63,142,0.444,0.5_0.5_16_2_False,10,-9.997,-6.825,-14.979,-11.918,50,-49.785,-49.459,-65.595,-58.116,100,-35.822,-99.754,-188.749,-134.825
0.5_0.5,0.5,0.5,16,3,True,173,409,0.423,267,606,0.441,14,93,0.151,0,0,0.0,0.5_0.5_16_3_True,10,-9.861,1.156,-17.497,0.0,50,-48.539,-38.393,-98.338,0.0,100,-98.394,-89.13,-146.673,0.0
0.5_0.5,0.5,0.5,16,3,False,1675,4377,0.383,548,2372,0.231,149,579,0.257,39,120,0.325,0.5_0.5_16_3_False,10,-9.989,0.176,-19.972,-17.239,50,-43.253,-49.999,-93.688,-56.487,100,-99.325,-80.255,-198.41,-136.918
0.5_0.5,0.5,0.5,16,4,True,146,366,0.399,352,730,0.482,14,84,0.167,0,0,0.0,0.5_0.5_16_4_True,10,-9.98,-7.117,-9.917,0.0,50,27.004,-48.796,-98.437,0.0,100,-97.054,5.228,-137.292,0.0
0.5_0.5,0.5,0.5,16,4,False,1960,4737,0.414,487,2144,0.227,144,612,0.235,69,164,0.421,0.5_0.5_16_4_False,10,-2.809,-9.898,-19.961,-6.588,50,14.759,-49.789,-87.284,-67.804,100,-54.335,-99.984,-121.872,-139.195
0.5_0.5,0.5,0.5,16,5,True,147,347,0.424,290,607,0.478,21,96,0.219,0,0,0.0,0.5_0.5_16_5_True,10,-9.69,4.717,-19.999,0.0,50,-25.691,-49.097,-92.962,0.0,100,-79.017,-27.09,-97.258,0.0
0.5_0.5,0.5,0.5,16,5,False,1630,4054,0.402,661,2648,0.25,172,637,0.27,61,162,0.377,0.5_0.5_16_5_False,10,-10.0,-1.218,-19.838,-13.601,50,-48.915,-48.584,-94.517,-22.443,100,-83.361,-99.504,-177.536,-118.32
0.5_0.5,0.5,0.5,16,6,True,168,365,0.46,351,697,0.504,20,92,0.217,0,0,0.0,0.5_0.5_16_6_True,10,-1.859,-9.666,-14.53,0.0,50,33.942,-46.52,-99.797,0.0,100,-85.191,88.932,-199.779,0.0
0.5_0.5,0.5,0.5,16,6,False,1979,4662,0.424,477,1958,0.244,143,556,0.257,113,236,0.479,0.5_0.5_16_6_False,10,1.65,-9.96,-9.912,-10.189,50,-39.563,-49.971,-95.117,-56.41,100,-47.595,-98.794,-121.859,-152.263
0.5_0.5,0.5,0.5,16,7,True,102,378,0.27,283,673,0.421,36,128,0.281,0,0,0.0,0.5_0.5_16_7_True,10,-9.8,-2.24,-15.311,0.0,50,-49.108,-41.784,-79.443,0.0,100,0.343,-99.648,-149.56,0.0
0.5_0.5,0.5,0.5,16,7,False,773,2978,0.26,1021,4201,0.243,142,600,0.237,78,170,0.459,0.5_0.5_16_7_False,10,-10.0,-9.844,-19.843,-19.238,50,-49.99,-49.304,-63.933,-59.653,100,-99.983,-92.736,-109.157,-110.094
0.5_0.5,0.5,0.5,16,8,True,69,292,0.236,314,814,0.386,28,104,0.269,0,0,0.0,0.5_0.5_16_8_True,10,-9.997,-1.548,-17.412,0.0,50,-49.999,1.328,-70.299,0.0,100,-99.876,-99.898,-184.609,0.0
0.5_0.5,0.5,0.5,16,8,False,904,3773,0.24,821,3754,0.219,115,576,0.2,71,188,0.378,0.5_0.5_16_8_False,10,-4.961,-10.0,-18.633,-16.947,50,-49.962,-49.605,-86.465,-61.796,100,-98.238,-99.972,-146.859,-138.113
0.5_0.5,0.5,0.5,16,9,True,90,368,0.245,288,791,0.364,20,91,0.22,0,0,0.0,0.5_0.5_16_9_True,10,0.71,-9.29,-18.718,0.0,50,-45.312,-18.993,-85.156,0.0,100,-99.017,-92.995,-146.483,0.0
0.5_0.5,0.5,0.5,16,9,False,829,3662,0.226,807,3910,0.206,120,589,0.204,31,118,0.263,0.5_0.5_16_9_False,10,-4.687,-9.994,-19.664,-14.191,50,-49.945,-49.999,-99.946,-60.815,100,-88.281,-99.986,-143.621,-127.513
0.5_0.5,0.5,0.5,16,10,True,202,898,0.225,1021,3065,0.333,81,391,0.207,0,0,0.0,0.5_0.5_16_10_True,10,-9.892,5.28,-19.959,0.0,50,-49.989,19.767,-52.319,0.0,100,-99.951,-74.846,-149.388,0.0
0.5_0.5,0.5,0.5,16,10,False,3051,13262,0.23,2588,14194,0.182,437,2183,0.2,95,356,0.267,0.5_0.5_16_10_False,10,-7.363,-9.999,-17.451,-12.261,50,-48.315,-49.999,-99.996,-83.481,100,-24.017,-99.995,-171.3,-162.259
0.5_0.5,0.5,0.5,17,1,True,66,356,0.185,123,390,0.315,20,88,0.227,0,0,0.0,0.5_0.5_17_1_True,10,-3.649,-9.8,-16.87,0.0,50,-37.433,-39.231,-69.724,0.0,100,-93.275,-91.398,-130.462,0.0
0.5_0.5,0.5,0.5,17,1,False,534,3439,0.155,360,1897,0.19,78,386,0.202,0,0,0.0,0.5_0.5_17_1_False,10,-8.706,-9.997,-18.737,0.0,50,-49.828,-49.901,-99.975,0.0,100,-98.032,1.288,-172.018,0.0
0.5_0.5,0.5,0.5,17,2,True,135,432,0.312,307,677,0.453,21,111,0.189,0,0,0.0,0.5_0.5_17_2_True,10,-9.176,-1.626,-14.326,0.0,50,-45.773,13.077,-48.169,0.0,100,-93.968,48.279,-199.923,0.0
0.5_0.5,0.5,0.5,17,2,False,2020,5626,0.359,254,1443,0.176,101,498,0.203,0,0,0.0,0.5_0.5_17_2_False,10,0.669,-9.995,-14.803,0.0,50,-11.224,-49.792,-92.944,0.0,100,-66.667,-99.792,-199.952,0.0
0.5_0.5,0.5,0.5,17,3,True,201,555,0.362,224,535,0.419,18,92,0.196,0,0,0.0,0.5_0.5_17_3_True,10,-7.872,3.336,-9.978,0.0,50,-41.614,-48.921,-69.524,0.0,100,-21.58,-78.8,-199.871,0.0
0.5_0.5,0.5,0.5,17,3,False,2025,5481,0.369,273,1407,0.194,101,488,0.207,0,0,0.0,0.5_0.5_17_3_False,10,5.256,-9.839,-18.74,0.0,50,26.622,-49.41,-89.061,0.0,100,-41.281,-99.401,-199.218,0.0
0.5_0.5,0.5,0.5,17,4,True,268,636,0.421,247,566,0.436,25,105,0.238,0,0,0.0,0.5_0.5_17_4_True,10,4.897,-8.476,-18.745,0.0,50,-47.868,19.863,-99.949,0.0,100,-83.234,-91.53,-87.486,0.0
0.5_0.5,0.5,0.5,17,4,False,2088,5370,0.389,262,1348,0.194,104,475,0.219,0,0,0.0,0.5_0.5_17_4_False,10,-6.104,-9.993,-19.837,0.0,50,-49.737,6.642,-68.31,0.0,100,22.78,-99.219,-149.748,0.0
0.5_0.5,0.5,0.5,17,5,True,263,576,0.457,249,551,0.452,24,93,0.258,0,0,0.0,0.5_0.5_17_5_True,10,-9.31,3.647,-14.683,0.0,50,-44.058,35.623,-71.374,0.0,100,-53.577,33.956,-168.255,0.0
0.5_0.5,0.5,0.5,17,5,False,2125,5151,0.413,297,1460,0.203,102,489,0.209,0,0,0.0,0.5_0.5_17_5_False,10,-1.516,-9.351,-19.999,0.0,50,-30.806,-49.06,-96.325,0.0,100,38.517,-99.555,-114.816,0.0
0.5_0.5,0.5,0.5,17,6,True,160,364,0.44,337,693,0.486,16,94,0.17,0,0,0.0,0.5_0.5_17_6_True,10,-9.053,-4.555,-9.558,0.0,50,29.431,-45.186,-96.629,0.0,100,-65.724,-82.047,-171.481,0.0
0.5_0.5,0.5,0.5,17,6,False,2357,5511,0.428,262,1263,0.207,115,501,0.23,0,0,0.0,0.5_0.5_17_6_False,10,3.231,-9.921,-19.232,0.0,50,6.026,-48.016,-97.991,0.0,100,29.842,-99.933,-167.964,0.0
0.5_0.5,0.5,0.5,17,7,True,150,553,0.271,258,588,0.439,34,113,0.301,0,0,0.0,0.5_0.5_17_7_True,10,-9.198,2.856,-13.12,0.0,50,-49.022,-13.563,-85.53,0.0,100,-85.31,31.925,-199.986,0.0
0.5_0.5,0.5,0.5,17,7,False,1497,5876,0.255,278,1310,0.212,110,480,0.229,0,0,0.0,0.5_0.5_17_7_False,10,6.591,-9.914,-19.355,0.0,50,-35.47,-49.999,-48.437,0.0,100,-48.924,-90.6,-171.481,0.0
0.5_0.5,0.5,0.5,17,8,True,104,427,0.244,255,680,0.375,48,149,0.322,0,0,0.0,0.5_0.5_17_8_True,10,-9.686,-3.108,-17.963,0.0,50,-17.912,-48.954,-51.611,0.0,100,-99.527,-49.046,-168.331,0.0
0.5_0.5,0.5,0.5,17,8,False,1116,4742,0.235,553,2707,0.204,112,526,0.213,0,0,0.0,0.5_0.5_17_8_False,10,-4.315,-9.968,-13.902,0.0,50,0.813,-49.758,-49.997,0.0,100,-87.498,-99.996,-199.987,0.0
0.5_0.5,0.5,0.5,17,9,True,91,407,0.224,243,741,0.328,27,115,0.235,0,0,0.0,0.5_0.5_17_9_True,10,-9.951,-8.597,-12.018,0.0,50,-49.776,-3.488,-46.82,0.0,100,-85.35,-91.924,-199.5,0.0
0.5_0.5,0.5,0.5,17,9,False,1208,5293,0.228,374,2098,0.178,94,540,0.174,0,0,0.0,0.5_0.5_17_9_False,10,-7.438,-9.999,-19.003,0.0,50,-1.123,-49.974,-99.962,0.0,100,9.487,-99.85,-150.0,0.0
0.5_0.5,0.5,0.5,17,10,True,406,1822,0.223,813,2450,0.332,56,358,0.156,0,0,0.0,0.5_0.5_17_10_True,10,-4.725,-9.995,-14.336,0.0,50,-43.698,-49.632,-95.166,0.0,100,-99.605,-91.289,-168.74,0.0
0.5_0.5,0.5,0.5,17,10,False,4164,18349,0.227,1473,8811,0.167,344,1858,0.185,0,0,0.0,0.5_0.5_17_10_False,10,0.105,-9.998,-11.875,0.0,50,2.344,-49.971,-99.873,0.0,100,-99.596,-99.999,-168.262,0.0
0.5_0.5,0.5,0.5,18,1,True,168,455,0.369,138,382,0.361,11,75,0.147,0,0,0.0,0.5_0.5_18_1_True,10,-8.123,3.925,-19.841,0.0,50,-45.647,46.749,-86.129,0.0,100,-83.493,-97.896,-96.826,0.0
0.5_0.5,0.5,0.5,18,1,False,1527,4250,0.359,125,828,0.151,62,319,0.194,54,140,0.386,0.5_0.5_18_1_False,10,-0.827,-10.0,-18.386,-9.319,50,-44.836,-48.436,-93.746,-56.348,100,-85.708,-99.112,-196.825,-122.814
0.5_0.5,0.5,0.5,18,2,True,377,734,0.514,205,442,0.464,10,93,0.108,0,0,0.0,0.5_0.5_18_2_True,10,7.735,-8.517,-19.976,0.0,50,-39.498,-10.569,-87.486,0.0,100,-40.737,-93.763,-198.364,0.0
