lr_er_combo,learningRate,explorationRate,playerHandValue,dealerUpCardValue,usableAce,standGamesWon,standTotalGames,standAvgWinRate,hitGamesWon,hitTotalGames,hitAvgWinRate,doubleDownGamesWon,doubleDownTotalGames,doubleDownAvgWinRate,splitGamesWon,splitTotalGames,splitAvgWinRate,joinKey,minBet_bet,minBet_standQvalue,minBet_hitQvalue,minBet_doubleDownQvalue,minBet_splitQvalue,midBet_bet,midBet_standQvalue,midBet_hitQvalue,midBet_doubleDownQvalue,midBet_splitQvalue,maxBet_bet,maxBet_standQvalue,maxBet_hitQvalue,maxBet_doubleDownQvalue,maxBet_splitQvalue
1_0.05,1,0.05,4,3,FALSE,0,0,0,182,410,0.444,0,4,0,4,16,0.25,1_0.05_4_3_False,10,-99999999,-10,-20,-20,50,-99999999,-50,-100,-50,100,-99999999,-100,-200,-200
1_0.05,1,0.05,4,4,TRUE,0,0,0,26,68,0.382,0,0,0,0,0,0,1_0.05_4_4_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,4,4,FALSE,0,0,0,199,421,0.473,2,6,0.333,6,20,0.3,1_0.05_4_4_False,10,-99999999,-10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,4,5,TRUE,0,0,0,24,53,0.453,0,0,0,0,0,0,1_0.05_4_5_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,4,5,FALSE,0,0,0,209,437,0.478,1,6,0.167,12,28,0.429,1_0.05_4_5_False,10,-99999999,-10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,4,6,TRUE,0,0,0,30,68,0.441,0,0,0,0,0,0,1_0.05_4_6_True,10,-99999999,10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,4,6,FALSE,0,0,0,200,426,0.469,7,13,0.538,23,38,0.605,1_0.05_4_6_False,10,-99999999,-10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,4,7,TRUE,0,0,0,23,89,0.258,0,0,0,0,0,0,1_0.05_4_7_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,4,7,FALSE,0,0,0,166,442,0.376,5,11,0.455,9,36,0.25,1_0.05_4_7_False,10,-99999999,-10,-20,-20,50,-99999999,50,-100,-50,100,-99999999,0,-200,-200
1_0.05,1,0.05,4,8,TRUE,0,0,0,21,63,0.333,0,0,0,0,0,0,1_0.05_4_8_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,4,8,FALSE,0,0,0,151,441,0.342,2,6,0.333,13,28,0.464,1_0.05_4_8_False,10,-99999999,10,-20,-20,50,-99999999,-50,-100,-50,100,-99999999,-100,-200,-100
1_0.05,1,0.05,4,9,TRUE,0,0,0,18,55,0.327,0,0,0,0,0,0,1_0.05_4_9_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,4,9,FALSE,0,0,0,118,412,0.286,1,10,0.1,5,14,0.357,1_0.05_4_9_False,10,-99999999,10,-20,-20,50,-99999999,-50,-100,-50,100,-99999999,-100,-200,-200
1_0.05,1,0.05,4,10,TRUE,0,0,0,76,275,0.276,0,0,0,0,0,0,1_0.05_4_10_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,4,10,FALSE,0,0,0,460,1602,0.287,3,18,0.167,11,56,0.196,1_0.05_4_10_False,10,-99999999,-10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,5,1,TRUE,0,0,0,11,45,0.244,0,0,0,0,0,0,1_0.05_5_1_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,5,1,FALSE,0,0,0,154,644,0.239,0,8,0,0,0,0,1_0.05_5_1_False,10,-99999999,-10,-20,0,50,-99999999,-50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,5,2,TRUE,0,0,0,24,61,0.393,0,0,0,0,0,0,1_0.05_5_2_True,10,-99999999,10,0,0,50,-99999999,50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,5,2,FALSE,0,0,0,363,863,0.421,2,11,0.182,0,0,0,1_0.05_5_2_False,10,-99999999,10,-20,0,50,-99999999,-50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,5,3,TRUE,0,0,0,22,50,0.44,0,0,0,0,0,0,1_0.05_5_3_True,10,-99999999,10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,5,3,FALSE,0,0,0,390,922,0.423,7,17,0.412,0,0,0,1_0.05_5_3_False,10,-99999999,10,-20,0,50,-99999999,50,-100,0,100,-99999999,0,-200,0
1_0.05,1,0.05,5,4,TRUE,0,0,0,24,71,0.338,0,0,0,0,0,0,1_0.05_5_4_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,5,4,FALSE,0,0,0,396,870,0.455,19,33,0.576,0,0,0,1_0.05_5_4_False,10,-99999999,10,-20,0,50,-99999999,-50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,5,5,TRUE,0,0,0,38,82,0.463,0,0,0,0,0,0,1_0.05_5_5_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,5,5,FALSE,0,0,0,442,948,0.466,7,21,0.333,0,0,0,1_0.05_5_5_False,10,-99999999,-10,-20,0,50,-99999999,50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,5,6,TRUE,0,0,0,24,53,0.453,0,0,0,0,0,0,1_0.05_5_6_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,5,6,FALSE,0,0,0,431,916,0.471,9,23,0.391,0,0,0,1_0.05_5_6_False,10,-99999999,10,-20,0,50,-99999999,-50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,5,7,TRUE,0,0,0,18,70,0.257,0,0,0,0,0,0,1_0.05_5_7_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,5,7,FALSE,0,0,0,331,919,0.36,3,18,0.167,0,0,0,1_0.05_5_7_False,10,-99999999,-10,-20,0,50,-99999999,50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,5,8,TRUE,0,0,0,23,84,0.274,0,0,0,0,0,0,1_0.05_5_8_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,5,8,FALSE,0,0,0,261,850,0.307,2,15,0.133,0,0,0,1_0.05_5_8_False,10,-99999999,-10,-20,0,50,-99999999,-50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,5,9,TRUE,0,0,0,24,71,0.338,0,0,0,0,0,0,1_0.05_5_9_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,5,9,FALSE,0,0,0,239,880,0.272,4,21,0.19,0,0,0,1_0.05_5_9_False,10,-99999999,10,-20,0,50,-99999999,50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,5,10,TRUE,0,0,0,59,273,0.216,0,0,0,0,0,0,1_0.05_5_10_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,5,10,FALSE,0,0,0,949,3238,0.293,13,61,0.213,0,0,0,1_0.05_5_10_False,10,-99999999,-10,-20,0,50,-99999999,-50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,6,1,TRUE,0,0,0,10,54,0.185,0,0,0,0,0,0,1_0.05_6_1_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,6,1,FALSE,0,0,0,230,912,0.252,1,11,0.091,1,12,0.083,1_0.05_6_1_False,10,-99999999,10,-20,-10,50,-99999999,-50,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,6,2,TRUE,0,0,0,22,66,0.333,0,0,0,0,0,0,1_0.05_6_2_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,6,2,FALSE,0,0,0,526,1312,0.401,18,43,0.419,8,22,0.364,1_0.05_6_2_False,10,-99999999,-10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,6,3,TRUE,0,0,0,29,65,0.446,0,0,0,0,0,0,1_0.05_6_3_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,6,3,FALSE,0,0,0,557,1309,0.426,12,28,0.429,8,20,0.4,1_0.05_6_3_False,10,-99999999,-10,-20,-10,50,-99999999,-50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,6,4,TRUE,0,0,0,23,63,0.365,0,0,0,0,0,0,1_0.05_6_4_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,6,4,FALSE,0,0,0,541,1301,0.416,3,12,0.25,25,40,0.625,1_0.05_6_4_False,10,-99999999,-10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,6,5,TRUE,0,0,0,33,84,0.393,0,0,0,0,0,0,1_0.05_6_5_True,10,-99999999,10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,6,5,FALSE,0,0,0,630,1378,0.457,15,29,0.517,18,38,0.474,1_0.05_6_5_False,10,-99999999,-10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,100,-200,-100
1_0.05,1,0.05,6,6,TRUE,0,0,0,35,91,0.385,0,0,0,0,0,0,1_0.05_6_6_True,10,-99999999,10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,6,6,FALSE,0,0,0,653,1394,0.468,6,25,0.24,8,30,0.267,1_0.05_6_6_False,10,-99999999,10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,6,7,TRUE,0,0,0,21,96,0.219,0,0,0,0,0,0,1_0.05_6_7_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,6,7,FALSE,0,0,0,460,1379,0.334,4,24,0.167,9,16,0.562,1_0.05_6_7_False,10,-99999999,-10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,6,8,TRUE,0,0,0,16,65,0.246,0,0,0,0,0,0,1_0.05_6_8_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,6,8,FALSE,0,0,0,451,1401,0.322,8,26,0.308,15,40,0.375,1_0.05_6_8_False,10,-99999999,-10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,6,9,TRUE,0,0,0,14,77,0.182,0,0,0,0,0,0,1_0.05_6_9_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,6,9,FALSE,0,0,0,373,1291,0.289,9,28,0.321,8,20,0.4,1_0.05_6_9_False,10,-99999999,-10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,0,-200,-200
1_0.05,1,0.05,6,10,TRUE,0,0,0,66,250,0.264,0,0,0,0,0,0,1_0.05_6_10_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,6,10,FALSE,0,0,0,1494,5171,0.289,14,70,0.2,7,50,0.14,1_0.05_6_10_False,10,-99999999,10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,7,1,TRUE,0,0,0,8,41,0.195,0,0,0,0,0,0,1_0.05_7_1_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,7,1,FALSE,0,0,0,307,1275,0.241,3,15,0.2,0,0,0,1_0.05_7_1_False,10,-99999999,-10,-20,0,50,-99999999,0,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,7,2,TRUE,0,0,0,29,79,0.367,0,0,0,0,0,0,1_0.05_7_2_True,10,-99999999,10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,7,2,FALSE,0,0,0,742,1868,0.397,16,41,0.39,0,0,0,1_0.05_7_2_False,10,-99999999,10,-20,0,50,-99999999,-50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,7,3,TRUE,0,0,0,26,61,0.426,0,0,0,0,0,0,1_0.05_7_3_True,10,-99999999,10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,7,3,FALSE,0,0,0,794,1884,0.421,15,46,0.326,0,0,0,1_0.05_7_3_False,10,-99999999,10,-20,0,50,-99999999,50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,7,4,TRUE,0,0,0,27,66,0.409,0,0,0,0,0,0,1_0.05_7_4_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,7,4,FALSE,0,0,0,826,1838,0.449,14,40,0.35,0,0,0,1_0.05_7_4_False,10,-99999999,10,-20,0,50,-99999999,-50,-100,0,100,-99999999,100,-200,0
1_0.05,1,0.05,7,5,TRUE,0,0,0,32,74,0.432,0,0,0,0,0,0,1_0.05_7_5_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,7,5,FALSE,0,0,0,913,1931,0.473,23,56,0.411,0,0,0,1_0.05_7_5_False,10,-99999999,-10,-20,0,50,-99999999,50,-100,0,100,-99999999,100,-200,0
1_0.05,1,0.05,7,6,TRUE,0,0,0,35,84,0.417,0,0,0,0,0,0,1_0.05_7_6_True,10,-99999999,10,0,0,50,-99999999,50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,7,6,FALSE,0,0,0,904,1921,0.471,5,19,0.263,0,0,0,1_0.05_7_6_False,10,-99999999,-10,-20,0,50,-99999999,-50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,7,7,TRUE,0,0,0,20,71,0.282,0,0,0,0,0,0,1_0.05_7_7_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,7,7,FALSE,0,0,0,661,1896,0.349,10,45,0.222,0,0,0,1_0.05_7_7_False,10,-99999999,-10,-20,0,50,-99999999,0,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,7,8,TRUE,0,0,0,20,73,0.274,0,0,0,0,0,0,1_0.05_7_8_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,7,8,FALSE,0,0,0,655,1932,0.339,11,36,0.306,0,0,0,1_0.05_7_8_False,10,-99999999,-10,-20,0,50,-99999999,-50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,7,9,TRUE,0,0,0,31,83,0.373,0,0,0,0,0,0,1_0.05_7_9_True,10,-99999999,10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,7,9,FALSE,0,0,0,554,1984,0.279,10,40,0.25,0,0,0,1_0.05_7_9_False,10,-99999999,-10,-20,0,50,-99999999,50,-100,0,100,-99999999,100,-200,0
1_0.05,1,0.05,7,10,TRUE,0,0,0,92,306,0.301,0,0,0,0,0,0,1_0.05_7_10_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,7,10,FALSE,0,0,0,1965,7023,0.28,38,142,0.268,0,0,0,1_0.05_7_10_False,10,-99999999,-10,-20,0,50,-99999999,-50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,8,1,TRUE,0,0,0,16,44,0.364,0,0,0,0,0,0,1_0.05_8_1_True,10,-99999999,10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,8,1,FALSE,0,0,0,527,1713,0.308,7,26,0.269,4,16,0.25,1_0.05_8_1_False,10,-99999999,10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,8,2,TRUE,0,0,0,35,69,0.507,0,0,0,0,0,0,1_0.05_8_2_True,10,-99999999,10,0,0,50,-99999999,50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,8,2,FALSE,0,0,0,1070,2395,0.447,22,51,0.431,31,46,0.674,1_0.05_8_2_False,10,-99999999,-10,-20,-20,50,-99999999,-50,-100,-50,100,-99999999,-100,-200,-200
1_0.05,1,0.05,8,3,TRUE,0,0,0,39,76,0.513,0,0,0,0,0,0,1_0.05_8_3_True,10,-99999999,10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,8,3,FALSE,0,0,0,1029,2297,0.448,31,66,0.47,8,22,0.364,1_0.05_8_3_False,10,-99999999,10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,0,-200,-200
1_0.05,1,0.05,8,4,TRUE,0,0,0,28,75,0.373,0,0,0,0,0,0,1_0.05_8_4_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,8,4,FALSE,0,0,0,1211,2406,0.503,18,36,0.5,11,22,0.5,1_0.05_8_4_False,10,-99999999,-10,-20,-20,50,-99999999,0,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,8,5,TRUE,0,0,0,40,79,0.506,0,0,0,0,0,0,1_0.05_8_5_True,10,-99999999,10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,8,5,FALSE,0,0,0,1207,2394,0.504,16,46,0.348,19,36,0.528,1_0.05_8_5_False,10,-99999999,-10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,8,6,TRUE,0,0,0,35,79,0.443,0,0,0,0,0,0,1_0.05_8_6_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,8,6,FALSE,0,0,0,1251,2424,0.516,24,49,0.49,6,20,0.3,1_0.05_8_6_False,10,-99999999,10,-20,-20,50,-99999999,50,-100,-50,100,-99999999,100,-200,-200
1_0.05,1,0.05,8,7,TRUE,0,0,0,29,84,0.345,0,0,0,0,0,0,1_0.05_8_7_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,8,7,FALSE,0,0,0,1133,2443,0.464,31,71,0.437,8,22,0.364,1_0.05_8_7_False,10,-99999999,-10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,8,8,TRUE,0,0,0,23,78,0.295,0,0,0,0,0,0,1_0.05_8_8_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,8,8,FALSE,0,0,0,925,2431,0.381,17,59,0.288,1,10,0.1,1_0.05_8_8_False,10,-99999999,-10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,0,-200,-200
1_0.05,1,0.05,8,9,TRUE,0,0,0,26,80,0.325,0,0,0,0,0,0,1_0.05_8_9_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,8,9,FALSE,0,0,0,815,2490,0.327,13,41,0.317,9,34,0.265,1_0.05_8_9_False,10,-99999999,10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,8,10,TRUE,0,0,0,76,270,0.281,0,0,0,0,0,0,1_0.05_8_10_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,8,10,FALSE,0,0,0,2930,8994,0.326,58,169,0.343,17,50,0.34,1_0.05_8_10_False,10,-99999999,10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,9,1,TRUE,0,0,0,26,61,0.426,0,0,0,0,0,0,1_0.05_9_1_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,9,1,FALSE,0,0,0,749,2071,0.362,10,39,0.256,0,0,0,1_0.05_9_1_False,10,-99999999,-10,-20,0,50,-99999999,50,-100,0,100,-99999999,0,-200,0
1_0.05,1,0.05,9,2,TRUE,0,0,0,35,78,0.449,0,0,0,0,0,0,1_0.05_9_2_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,9,2,FALSE,0,0,0,1448,2970,0.488,61,117,0.521,0,0,0,1_0.05_9_2_False,10,-99999999,10,-20,0,50,-99999999,50,-100,0,100,-99999999,0,-200,0
1_0.05,1,0.05,9,3,TRUE,0,0,0,36,78,0.462,0,0,0,0,0,0,1_0.05_9_3_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,9,3,FALSE,0,0,0,1546,3031,0.51,43,77,0.558,0,0,0,1_0.05_9_3_False,10,-99999999,10,-20,0,50,-99999999,-50,-100,0,100,-99999999,100,-200,0
1_0.05,1,0.05,9,4,TRUE,0,0,0,50,93,0.538,0,0,0,0,0,0,1_0.05_9_4_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,9,4,FALSE,0,0,0,1601,2997,0.534,47,96,0.49,0,0,0,1_0.05_9_4_False,10,-99999999,10,-20,0,50,-99999999,-50,-100,0,100,-99999999,100,-200,0
1_0.05,1,0.05,9,5,TRUE,0,0,0,44,102,0.431,0,0,0,0,0,0,1_0.05_9_5_True,10,-99999999,10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,9,5,FALSE,0,0,0,1606,2969,0.541,41,77,0.532,0,0,0,1_0.05_9_5_False,10,-99999999,-10,-20,0,50,-99999999,0,-100,0,100,-99999999,100,-200,0
1_0.05,1,0.05,9,6,TRUE,0,0,0,48,77,0.623,0,0,0,0,0,0,1_0.05_9_6_True,10,-99999999,10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,9,6,FALSE,0,0,0,1693,3014,0.562,43,86,0.5,0,0,0,1_0.05_9_6_False,10,-99999999,10,-20,0,50,-99999999,0,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,9,7,TRUE,0,0,0,39,80,0.488,0,0,0,0,0,0,1_0.05_9_7_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,9,7,FALSE,0,0,0,1525,3045,0.501,27,54,0.5,0,0,0,1_0.05_9_7_False,10,-99999999,10,-20,0,50,-99999999,50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,9,8,TRUE,0,0,0,36,75,0.48,0,0,0,0,0,0,1_0.05_9_8_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,9,8,FALSE,0,0,0,1485,3045,0.488,40,78,0.513,0,0,0,1_0.05_9_8_False,10,-99999999,0,-20,0,50,-99999999,50,-100,0,100,-99999999,0,-200,0
1_0.05,1,0.05,9,9,TRUE,0,0,0,36,82,0.439,0,0,0,0,0,0,1_0.05_9_9_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,9,9,FALSE,0,0,0,1177,3082,0.382,35,80,0.438,0,0,0,1_0.05_9_9_False,10,-99999999,10,-20,0,50,-99999999,-50,-100,0,100,-99999999,0,-200,0
1_0.05,1,0.05,9,10,TRUE,0,0,0,97,301,0.322,0,0,0,0,0,0,1_0.05_9_10_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,9,10,FALSE,0,0,0,4017,11202,0.359,72,202,0.356,0,0,0,1_0.05_9_10_False,10,-99999999,-10,-20,0,50,-99999999,-50,-100,0,100,-99999999,-100,-200,0
1_0.05,1,0.05,10,1,TRUE,0,0,0,25,45,0.556,0,0,0,0,0,0,1_0.05_10_1_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,10,1,FALSE,0,0,0,1137,2530,0.449,33,70,0.471,0,6,0,1_0.05_10_1_False,10,-99999999,-10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,10,2,TRUE,0,0,0,55,95,0.579,0,0,0,0,0,0,1_0.05_10_2_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,10,2,FALSE,0,0,0,1987,3557,0.559,39,79,0.494,14,28,0.5,1_0.05_10_2_False,10,-99999999,10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,10,3,TRUE,0,0,0,44,80,0.55,0,0,0,0,0,0,1_0.05_10_3_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,10,3,FALSE,0,0,0,2009,3551,0.566,71,113,0.628,13,26,0.5,1_0.05_10_3_False,10,-99999999,10,-20,-10,50,-99999999,50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,10,4,TRUE,0,0,0,49,84,0.583,0,0,0,0,0,0,1_0.05_10_4_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,-100,0,0
1_0.05,1,0.05,10,4,FALSE,0,0,0,2063,3560,0.579,51,87,0.586,18,38,0.474,1_0.05_10_4_False,10,-99999999,-10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,10,5,TRUE,0,0,0,52,83,0.627,0,0,0,0,0,0,1_0.05_10_5_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,10,5,FALSE,0,0,0,2127,3599,0.591,83,134,0.619,2,8,0.25,1_0.05_10_5_False,10,-99999999,-10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,-100,-200,-200
1_0.05,1,0.05,10,6,TRUE,0,0,0,48,94,0.511,0,0,0,0,0,0,1_0.05_10_6_True,10,-99999999,-10,0,0,50,-99999999,50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,10,6,FALSE,0,0,0,2146,3510,0.611,72,118,0.61,2,12,0.167,1_0.05_10_6_False,10,-99999999,10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,10,7,TRUE,0,0,0,53,98,0.541,0,0,0,0,0,0,1_0.05_10_7_True,10,-99999999,10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,10,7,FALSE,0,0,0,2016,3565,0.565,104,167,0.623,5,16,0.312,1_0.05_10_7_False,10,-99999999,-10,-20,-20,50,-99999999,-50,-100,-100,100,-99999999,100,-200,-200
1_0.05,1,0.05,10,8,TRUE,0,0,0,57,106,0.538,0,0,0,0,0,0,1_0.05_10_8_True,10,-99999999,-10,0,0,50,-99999999,-50,0,0,100,-99999999,100,0,0
1_0.05,1,0.05,10,8,FALSE,0,0,0,1936,3598,0.538,53,102,0.52,14,36,0.389,1_0.05_10_8_False,10,-99999999,10,-20,-20,50,-99999999,50,-100,-100,100,-99999999,-100,-200,-200
