learningRate,explorationRate,playerHandValue,dealerUpCardValue,usableAce,standGamesWon,standTotalGames,standAvgWinRate,hitGamesWon,hitTotalGames,hitAvgWinRate,doubleDownGamesWon,doubleDownTotalGames,doubleDownAvgWinRate,splitGamesWon,splitTotalGames,splitAvgWinRate,joinKey,minBet_bet,minBet_standQvalue,minBet_hitQvalue,minBet_doubleDownQvalue,minBet_splitQvalue,midBet_bet,midBet_standQvalue,midBet_hitQvalue,midBet_doubleDownQvalue,midBet_splitQvalue,maxBet_bet,maxBet_standQvalue,maxBet_hitQvalue,maxBet_doubleDownQvalue,maxBet_splitQvalue,joinKey_Q
0.5,0.3,20,4,False,6837,8816,0.775521778584392,51,593,0.08600337268128162,24,356,0.06741573033707865,191,372,0.5134408602150538,0.5_0.3_20_4_False,10,9.997,-4.804,-17.185,-5.958,50,36.874,-49.999,-98.438,-66.097,100,99.215,-99.975,-199.997,-115.438,0.5_0.3_20_4_False
0.5,0.3,20,5,True,916,1178,0.7775891341256367,116,223,0.5201793721973094,3,56,0.05357142857142857,0,0,0.0,0.5_0.3_20_5_True,10,9.835,-6.466,-10.0,0.0,50,-26.761,-46.412,-99.998,0.0,100,97.656,-70.233,-199.853,0.0,0.5_0.3_20_5_True
0.5,0.3,20,5,False,6632,8504,0.779868297271872,26,565,0.04601769911504425,34,379,0.08970976253298153,188,344,0.5465116279069767,0.5_0.3_20_5_False,10,9.976,-10.0,-18.75,-8.223,50,24.187,-49.999,-74.999,-37.763,100,86.694,-99.999,-192.139,-112.467,0.5_0.3_20_5_False
0.5,0.3,20,6,True,864,1093,0.7904849039341263,134,264,0.5075757575757576,1,54,0.018518518518518517,0,0,0.0,0.5_0.3_20_6_True,10,7.481,-0.511,-19.922,0.0,50,49.09,-41.647,-99.999,0.0,100,87.496,-79.127,-187.494,0.0,0.5_0.3_20_6_True
0.5,0.3,20,6,False,6957,8629,0.8062347896627651,36,580,0.06206896551724138,25,345,0.07246376811594203,219,372,0.5887096774193549,0.5_0.3_20_6_False,10,9.98,-10.0,-19.916,-3.775,50,-1.673,-48.326,-99.999,-44.571,100,37.498,-99.999,-199.89,-95.842,0.5_0.3_20_6_False
0.5,0.3,20,7,True,1021,1192,0.8565436241610739,131,225,0.5822222222222222,4,57,0.07017543859649122,0,0,0.0,0.5_0.3_20_7_True,10,7.495,-9.983,-19.999,0.0,50,23.436,-18.858,-99.755,0.0,100,-62.622,49.57,-192.175,0.0,0.5_0.3_20_7_True
0.5,0.3,20,7,False,8058,9551,0.8436812899172862,48,681,0.07048458149779736,26,341,0.07624633431085044,185,336,0.5505952380952381,0.5_0.3_20_7_False,10,9.961,-9.997,-19.99,-10.069,50,43.746,-49.805,-99.999,-14.032,100,94.861,-99.969,-175.0,64.099,0.5_0.3_20_7_False
0.5,0.3,20,8,True,1093,1265,0.8640316205533597,92,185,0.4972972972972973,3,51,0.058823529411764705,0,0,0.0,0.5_0.3_20_8_True,10,9.354,-8.997,-19.843,0.0,50,34.374,-38.542,-99.984,0.0,100,99.975,-37.594,-199.997,0.0,0.5_0.3_20_8_True
0.5,0.3,20,8,False,8300,9537,0.8702946419209395,53,629,0.08426073131955485,24,357,0.06722689075630252,172,324,0.5308641975308642,0.5_0.3_20_8_False,10,9.688,-8.75,-19.999,-11.04,50,37.298,-43.747,-99.999,-43.177,100,67.575,-99.999,-186.719,-17.775,0.5_0.3_20_8_False
0.5,0.3,20,9,True,1037,1252,0.8282747603833865,65,154,0.42207792207792205,2,51,0.0392156862745098,0,0,0.0,0.5_0.3_20_9_True,10,9.995,-7.076,-19.995,0.0,50,43.749,-28.966,-99.804,0.0,100,98.336,-53.448,-199.903,0.0,0.5_0.3_20_9_True
0.5,0.3,20,9,False,7755,9473,0.8186424575108202,44,651,0.06758832565284179,43,368,0.11684782608695653,107,236,0.4533898305084746,0.5_0.3_20_9_False,10,4.649,-8.75,0.041,-6.739,50,43.353,-49.999,-98.387,-32.629,100,47.943,-99.992,-199.605,-88.537,0.5_0.3_20_9_False
0.5,0.3,20,10,True,2941,4930,0.596551724137931,229,614,0.3729641693811075,11,172,0.06395348837209303,0,0,0.0,0.5_0.3_20_10_True,10,9.997,1.884,-19.999,0.0,50,-5.959,-38.612,-99.996,0.0,100,82.728,-60.495,-199.952,0.0,0.5_0.3_20_10_True
0.5,0.3,20,10,False,20625,34584,0.5963740458015268,174,2278,0.07638279192273925,100,1262,0.07923930269413629,374,900,0.41555555555555557,0.5_0.3_20_10_False,10,7.485,-9.688,-19.959,-11.093,50,24.121,-49.998,-50.0,-40.148,100,49.136,-96.777,-199.952,-12.444,0.5_0.3_20_10_False
0.5,0.3,21,1,True,471,522,0.9022988505747126,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_1_True,10,0.0,0.0,0.0,0.0,50,49.609,0.0,0.0,0.0,100,93.701,0.0,0.0,0.0,0.5_0.3_21_1_True
0.5,0.3,21,1,False,2349,2555,0.9193737769080235,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_1_False,10,9.951,0.0,0.0,0.0,50,43.75,0.0,0.0,0.0,100,99.609,0.0,0.0,0.0,0.5_0.3_21_1_False
0.5,0.3,21,2,True,601,667,0.9010494752623688,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_2_True,10,8.743,0.0,0.0,0.0,50,24.203,0.0,0.0,0.0,100,-50.006,0.0,0.0,0.0,0.5_0.3_21_2_True
0.5,0.3,21,2,False,2040,2356,0.865874363327674,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_2_False,10,5.0,0.0,0.0,0.0,50,24.215,0.0,0.0,0.0,100,96.851,0.0,0.0,0.0,0.5_0.3_21_2_False
0.5,0.3,21,3,True,533,591,0.9018612521150592,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_3_True,10,9.18,0.0,0.0,0.0,50,34.278,0.0,0.0,0.0,100,99.999,0.0,0.0,0.0,0.5_0.3_21_3_True
0.5,0.3,21,3,False,2317,2588,0.8952859350850078,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_3_False,10,10.0,0.0,0.0,0.0,50,49.993,0.0,0.0,0.0,100,99.998,0.0,0.0,0.0,0.5_0.3_21_3_False
0.5,0.3,21,4,True,551,646,0.8529411764705882,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_4_True,10,7.487,0.0,0.0,0.0,50,49.896,0.0,0.0,0.0,100,99.118,0.0,0.0,0.0,0.5_0.3_21_4_True
0.5,0.3,21,4,False,2196,2459,0.893045953639691,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_4_False,10,10.0,0.0,0.0,0.0,50,49.999,0.0,0.0,0.0,100,99.999,0.0,0.0,0.0,0.5_0.3_21_4_False
0.5,0.3,21,5,True,537,603,0.8905472636815921,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_5_True,10,4.062,0.0,0.0,0.0,50,-0.0,0.0,0.0,0.0,100,86.963,0.0,0.0,0.0,0.5_0.3_21_5_True
0.5,0.3,21,5,False,2023,2247,0.9003115264797508,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_5_False,10,9.997,0.0,0.0,0.0,50,43.722,0.0,0.0,0.0,100,23.436,0.0,0.0,0.0,0.5_0.3_21_5_False
0.5,0.3,21,6,True,503,562,0.895017793594306,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_6_True,10,9.844,0.0,0.0,0.0,50,10.156,0.0,0.0,0.0,100,99.993,0.0,0.0,0.0,0.5_0.3_21_6_True
0.5,0.3,21,6,False,1939,2154,0.9001857010213556,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_6_False,10,9.961,0.0,0.0,0.0,50,48.435,0.0,0.0,0.0,100,99.951,0.0,0.0,0.0,0.5_0.3_21_6_False
0.5,0.3,21,7,True,574,613,0.9363784665579119,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_7_True,10,9.375,0.0,0.0,0.0,50,49.999,0.0,0.0,0.0,100,81.249,0.0,0.0,0.0,0.5_0.3_21_7_True
0.5,0.3,21,7,False,2980,3222,0.9248913718187461,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_7_False,10,10.0,0.0,0.0,0.0,50,24.584,0.0,0.0,0.0,100,74.999,0.0,0.0,0.0,0.5_0.3_21_7_False
0.5,0.3,21,8,True,599,636,0.9418238993710691,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_8_True,10,7.265,0.0,0.0,0.0,50,49.951,0.0,0.0,0.0,100,96.863,0.0,0.0,0.0,0.5_0.3_21_8_True
0.5,0.3,21,8,False,3264,3515,0.9285917496443812,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_8_False,10,10.0,0.0,0.0,0.0,50,25.0,0.0,0.0,0.0,100,99.999,0.0,0.0,0.0,0.5_0.3_21_8_False
0.5,0.3,21,9,True,617,660,0.9348484848484848,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_9_True,10,9.941,0.0,0.0,0.0,50,49.987,0.0,0.0,0.0,100,99.609,0.0,0.0,0.0,0.5_0.3_21_9_True
0.5,0.3,21,9,False,2991,3210,0.9317757009345794,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_9_False,10,9.844,0.0,0.0,0.0,50,49.999,0.0,0.0,0.0,100,68.749,0.0,0.0,0.0,0.5_0.3_21_9_False
0.5,0.3,21,10,True,2482,2556,0.9710485133020345,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_10_True,10,10.0,0.0,0.0,0.0,50,24.999,0.0,0.0,0.0,100,99.804,0.0,0.0,0.0,0.5_0.3_21_10_True
0.5,0.3,21,10,False,11240,11718,0.9592080559822496,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.3_21_10_False,10,9.995,0.0,0.0,0.0,50,49.996,0.0,0.0,0.0,100,74.999,0.0,0.0,0.0,0.5_0.3_21_10_False
0.5,0.5,2,1,True,0,0,0.0,0,0,0.0,0,0,0.0,182,522,0.3486590038314176,0.5_0.5_2_1_True,10,-99999999.0,0.0,0.0,-12.354,50,-99999999.0,0.0,0.0,-51.822,100,-99999999.0,0.0,0.0,-60.655,0.5_0.5_2_1_True
0.5,0.5,2,1,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_2_1_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0,0.5_0.5_2_1_False
0.5,0.5,2,2,True,0,0,0.0,0,0,0.0,0,0,0.0,402,844,0.476303317535545,0.5_0.5_2_2_True,10,-99999999.0,0.0,0.0,-7.339,50,-99999999.0,0.0,0.0,8.348,100,-99999999.0,0.0,0.0,-104.456,0.5_0.5_2_2_True
0.5,0.5,2,2,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_2_2_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0,0.5_0.5_2_2_False
0.5,0.5,2,3,True,0,0,0.0,0,0,0.0,0,0,0.0,448,916,0.4890829694323144,0.5_0.5_2_3_True,10,-99999999.0,0.0,0.0,-6.042,50,-99999999.0,0.0,0.0,-28.619,100,-99999999.0,0.0,0.0,118.801,0.5_0.5_2_3_True
0.5,0.5,2,3,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_2_3_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0,0.5_0.5_2_3_False
0.5,0.5,2,4,True,0,0,0.0,0,0,0.0,0,0,0.0,435,844,0.5154028436018957,0.5_0.5_2_4_True,10,-99999999.0,0.0,0.0,-13.669,50,-99999999.0,0.0,0.0,-4.275,100,-99999999.0,0.0,0.0,90.374,0.5_0.5_2_4_True
0.5,0.5,2,4,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_2_4_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0,0.5_0.5_2_4_False
0.5,0.5,2,5,True,0,0,0.0,0,0,0.0,0,0,0.0,493,872,0.5653669724770642,0.5_0.5_2_5_True,10,-99999999.0,0.0,0.0,-1.274,50,-99999999.0,0.0,0.0,85.112,100,-99999999.0,0.0,0.0,-36.369,0.5_0.5_2_5_True
0.5,0.5,2,5,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_2_5_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0,0.5_0.5_2_5_False
0.5,0.5,2,6,True,0,0,0.0,0,0,0.0,0,0,0.0,512,886,0.5778781038374717,0.5_0.5_2_6_True,10,-99999999.0,0.0,0.0,1.278,50,-99999999.0,0.0,0.0,-31.306,100,-99999999.0,0.0,0.0,180.625,0.5_0.5_2_6_True
0.5,0.5,2,6,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_2_6_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0,0.5_0.5_2_6_False
0.5,0.5,2,7,True,0,0,0.0,0,0,0.0,0,0,0.0,424,948,0.4472573839662447,0.5_0.5_2_7_True,10,-99999999.0,0.0,0.0,-2.091,50,-99999999.0,0.0,0.0,12.771,100,-99999999.0,0.0,0.0,44.455,0.5_0.5_2_7_True
0.5,0.5,2,7,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_2_7_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0,0.5_0.5_2_7_False
0.5,0.5,2,8,True,0,0,0.0,0,0,0.0,0,0,0.0,443,992,0.4465725806451613,0.5_0.5_2_8_True,10,-99999999.0,0.0,0.0,13.712,50,-99999999.0,0.0,0.0,54.411,100,-99999999.0,0.0,0.0,-32.147,0.5_0.5_2_8_True
0.5,0.5,2,8,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_2_8_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0,0.5_0.5_2_8_False
0.5,0.5,2,9,True,0,0,0.0,0,0,0.0,0,0,0.0,342,916,0.37336244541484714,0.5_0.5_2_9_True,10,-99999999.0,0.0,0.0,4.138,50,-99999999.0,0.0,0.0,5.215,100,-99999999.0,0.0,0.0,122.151,0.5_0.5_2_9_True
0.5,0.5,2,9,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_2_9_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0,0.5_0.5_2_9_False
0.5,0.5,2,10,True,0,0,0.0,0,0,0.0,0,0,0.0,1217,3168,0.3841540404040404,0.5_0.5_2_10_True,10,-99999999.0,0.0,0.0,-5.444,50,-99999999.0,0.0,0.0,-30.733,100,-99999999.0,0.0,0.0,-83.185,0.5_0.5_2_10_True
0.5,0.5,2,10,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_2_10_False,10,-99999999.0,0.0,0.0,99999999.0,50,-99999999.0,0.0,0.0,99999999.0,100,-99999999.0,0.0,0.0,99999999.0,0.5_0.5_2_10_False
0.5,0.5,3,1,True,0,0,0.0,9,32,0.28125,0,0,0.0,0,0,0.0,0.5_0.5_3_1_True,10,-99999999.0,-4.96,0.0,0.0,50,-99999999.0,-42.969,0.0,0.0,100,-99999999.0,-99.695,0.0,0.0,0.5_0.5_3_1_True
0.5,0.5,3,1,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_3_1_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0,0.5_0.5_3_1_False
0.5,0.5,3,2,True,0,0,0.0,23,50,0.46,0,0,0.0,0,0,0.0,0.5_0.5_3_2_True,10,-99999999.0,-4.998,0.0,0.0,50,-99999999.0,33.293,0.0,0.0,100,-99999999.0,-18.492,0.0,0.0,0.5_0.5_3_2_True
0.5,0.5,3,2,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_3_2_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0,0.5_0.5_3_2_False
0.5,0.5,3,3,True,0,0,0.0,27,69,0.391304347826087,0,0,0.0,0,0,0.0,0.5_0.5_3_3_True,10,-99999999.0,-5.679,0.0,0.0,50,-99999999.0,-45.701,0.0,0.0,100,-99999999.0,17.326,0.0,0.0,0.5_0.5_3_3_True
0.5,0.5,3,3,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_3_3_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0,0.5_0.5_3_3_False
0.5,0.5,3,4,True,0,0,0.0,30,67,0.44776119402985076,0,0,0.0,0,0,0.0,0.5_0.5_3_4_True,10,-99999999.0,-1.247,0.0,0.0,50,-99999999.0,-35.087,0.0,0.0,100,-99999999.0,52.556,0.0,0.0,0.5_0.5_3_4_True
0.5,0.5,3,4,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_3_4_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0,0.5_0.5_3_4_False
0.5,0.5,3,5,True,0,0,0.0,29,70,0.4142857142857143,0,0,0.0,0,0,0.0,0.5_0.5_3_5_True,10,-99999999.0,-5.62,0.0,0.0,50,-99999999.0,18.996,0.0,0.0,100,-99999999.0,22.688,0.0,0.0,0.5_0.5_3_5_True
0.5,0.5,3,5,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_3_5_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0,0.5_0.5_3_5_False
0.5,0.5,3,6,True,0,0,0.0,42,70,0.6,0,0,0.0,0,0,0.0,0.5_0.5_3_6_True,10,-99999999.0,-5.002,0.0,0.0,50,-99999999.0,40.879,0.0,0.0,100,-99999999.0,52.095,0.0,0.0,0.5_0.5_3_6_True
0.5,0.5,3,6,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_3_6_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0,0.5_0.5_3_6_False
0.5,0.5,3,7,True,0,0,0.0,29,83,0.3493975903614458,0,0,0.0,0,0,0.0,0.5_0.5_3_7_True,10,-99999999.0,-6.992,0.0,0.0,50,-99999999.0,-47.264,0.0,0.0,100,-99999999.0,-49.973,0.0,0.0,0.5_0.5_3_7_True
0.5,0.5,3,7,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_3_7_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0,0.5_0.5_3_7_False
0.5,0.5,3,8,True,0,0,0.0,24,70,0.34285714285714286,0,0,0.0,0,0,0.0,0.5_0.5_3_8_True,10,-99999999.0,3.164,0.0,0.0,50,-99999999.0,17.287,0.0,0.0,100,-99999999.0,-42.114,0.0,0.0,0.5_0.5_3_8_True
0.5,0.5,3,8,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_3_8_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0,0.5_0.5_3_8_False
0.5,0.5,3,9,True,0,0,0.0,11,64,0.171875,0,0,0.0,0,0,0.0,0.5_0.5_3_9_True,10,-99999999.0,0.059,0.0,0.0,50,-99999999.0,-49.799,0.0,0.0,100,-99999999.0,-87.487,0.0,0.0,0.5_0.5_3_9_True
0.5,0.5,3,9,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_3_9_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0,0.5_0.5_3_9_False
0.5,0.5,3,10,True,0,0,0.0,61,228,0.2675438596491228,0,0,0.0,0,0,0.0,0.5_0.5_3_10_True,10,-99999999.0,-3.738,0.0,0.0,50,-99999999.0,-33.972,0.0,0.0,100,-99999999.0,-99.853,0.0,0.0,0.5_0.5_3_10_True
0.5,0.5,3,10,False,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.5_0.5_3_10_False,10,-99999999.0,0.0,0.0,0.0,50,-99999999.0,0.0,0.0,0.0,100,-99999999.0,0.0,0.0,0.0,0.5_0.5_3_10_False
0.5,0.5,4,1,True,0,0,0.0,11,37,0.2972972972972973,0,0,0.0,0,0,0.0,0.5_0.5_4_1_True,10,-99999999.0,-9.96,0.0,0.0,50,-99999999.0,-24.998,0.0,0.0,100,-99999999.0,-23.828,0.0,0.0,0.5_0.5_4_1_True
0.5,0.5,4,1,False,0,0,0.0,68,252,0.2698412698412698,7,37,0.1891891891891892,9,62,0.14516129032258066,0.5_0.5_4_1_False,10,-99999999.0,-2.104,-19.209,-18.56,50,-99999999.0,19.442,-99.828,-64.844,100,-99999999.0,57.422,-137.304,-164.062,0.5_0.5_4_1_False
0.5,0.5,4,2,True,0,0,0.0,25,64,0.390625,0,0,0.0,0,0,0.0,0.5_0.5_4_2_True,10,-99999999.0,-6.24,0.0,0.0,50,-99999999.0,-4.643,0.0,0.0,100,-99999999.0,19.428,0.0,0.0,0.5_0.5_4_2_True
0.5,0.5,4,2,False,0,0,0.0,111,313,0.3546325878594249,13,45,0.28888888888888886,42,142,0.29577464788732394,0.5_0.5_4_2_False,10,-99999999.0,-2.143,-17.012,-11.931,50,-99999999.0,-31.54,-87.041,-82.165,100,-99999999.0,-22.146,-124.798,-97.832,0.5_0.5_4_2_False
0.5,0.5,4,3,True,0,0,0.0,31,72,0.4305555555555556,0,0,0.0,0,0,0.0,0.5_0.5_4_3_True,10,-99999999.0,-9.896,0.0,0.0,50,-99999999.0,45.435,0.0,0.0,100,-99999999.0,15.206,0.0,0.0,0.5_0.5_4_3_True
0.5,0.5,4,3,False,0,0,0.0,130,337,0.3857566765578635,38,81,0.4691358024691358,54,138,0.391304347826087,0.5_0.5_4_3_False,10,-99999999.0,-8.158,-13.704,-19.646,50,-99999999.0,-47.424,-79.797,-57.562,100,-99999999.0,97.854,-134.859,-137.983,0.5_0.5_4_3_False
0.5,0.5,4,4,True,0,0,0.0,27,63,0.42857142857142855,0,0,0.0,0,0,0.0,0.5_0.5_4_4_True,10,-99999999.0,-8.643,0.0,0.0,50,-99999999.0,37.703,0.0,0.0,100,-99999999.0,-94.617,0.0,0.0,0.5_0.5_4_4_True
0.5,0.5,4,4,False,0,0,0.0,144,319,0.45141065830721006,20,58,0.3448275862068966,63,170,0.37058823529411766,0.5_0.5_4_4_False,10,-99999999.0,1.087,-11.197,-13.415,50,-99999999.0,38.361,-61.264,-54.571,100,-99999999.0,88.595,-148.438,-141.929,0.5_0.5_4_4_False
0.5,0.5,4,5,True,0,0,0.0,34,68,0.5,0,0,0.0,0,0,0.0,0.5_0.5_4_5_True,10,-99999999.0,8.052,0.0,0.0,50,-99999999.0,37.953,0.0,0.0,100,-99999999.0,16.921,0.0,0.0,0.5_0.5_4_5_True
0.5,0.5,4,5,False,0,0,0.0,131,284,0.4612676056338028,29,75,0.38666666666666666,78,186,0.41935483870967744,0.5_0.5_4_5_False,10,-99999999.0,-2.305,-10.873,-8.895,50,-99999999.0,7.891,-94.882,-51.272,100,-99999999.0,-86.443,-136.889,-192.06,0.5_0.5_4_5_False
0.5,0.5,4,6,True,0,0,0.0,38,72,0.5277777777777778,0,0,0.0,0,0,0.0,0.5_0.5_4_6_True,10,-99999999.0,-9.28,0.0,0.0,50,-99999999.0,23.649,0.0,0.0,100,-99999999.0,-28.514,0.0,0.0,0.5_0.5_4_6_True
0.5,0.5,4,6,False,0,0,0.0,138,304,0.45394736842105265,25,59,0.423728813559322,74,154,0.4805194805194805,0.5_0.5_4_6_False,10,-99999999.0,-1.054,-12.274,-11.515,50,-99999999.0,-7.995,-64.786,-83.617,100,-99999999.0,-32.088,-93.652,-158.182,0.5_0.5_4_6_False
0.5,0.5,4,7,True,0,0,0.0,19,61,0.3114754098360656,0,0,0.0,0,0,0.0,0.5_0.5_4_7_True,10,-99999999.0,1.27,0.0,0.0,50,-99999999.0,-21.074,0.0,0.0,100,-99999999.0,-31.983,0.0,0.0,0.5_0.5_4_7_True
0.5,0.5,4,7,False,0,0,0.0,117,307,0.3811074918566775,19,64,0.296875,69,160,0.43125,0.5_0.5_4_7_False,10,-99999999.0,3.987,-19.521,-15.463,50,-99999999.0,-49.273,-82.096,-61.96,100,-99999999.0,-57.614,-182.8,-124.081,0.5_0.5_4_7_False
0.5,0.5,4,8,True,0,0,0.0,26,70,0.37142857142857144,0,0,0.0,0,0,0.0,0.5_0.5_4_8_True,10,-99999999.0,3.753,0.0,0.0,50,-99999999.0,-49.901,0.0,0.0,100,-99999999.0,12.501,0.0,0.0,0.5_0.5_4_8_True
0.5,0.5,4,8,False,0,0,0.0,99,280,0.3535714285714286,13,49,0.2653061224489796,96,236,0.4067796610169492,0.5_0.5_4_8_False,10,-99999999.0,2.686,-18.886,-10.497,50,-99999999.0,-41.267,-99.526,-67.636,100,-99999999.0,-23.018,-196.778,-140.108,0.5_0.5_4_8_False
0.5,0.5,4,9,True,0,0,0.0,24,60,0.4,0,0,0.0,0,0,0.0,0.5_0.5_4_9_True,10,-99999999.0,0.362,0.0,0.0,50,-99999999.0,7.815,0.0,0.0,100,-99999999.0,14.502,0.0,0.0,0.5_0.5_4_9_True
0.5,0.5,4,9,False,0,0,0.0,97,335,0.28955223880597014,16,65,0.24615384615384617,51,140,0.36428571428571427,0.5_0.5_4_9_False,10,-99999999.0,-9.992,-19.643,-13.016,50,-99999999.0,25.158,-59.119,-54.823,100,-99999999.0,28.322,-187.077,-111.462,0.5_0.5_4_9_False
0.5,0.5,4,10,True,0,0,0.0,67,226,0.29646017699115046,0,0,0.0,0,0,0.0,0.5_0.5_4_10_True,10,-99999999.0,-9.762,0.0,0.0,50,-99999999.0,-15.613,0.0,0.0,100,-99999999.0,-72.852,0.0,0.0,0.5_0.5_4_10_True
0.5,0.5,4,10,False,0,0,0.0,349,1190,0.29327731092436976,47,189,0.24867724867724866,141,478,0.29497907949790797,0.5_0.5_4_10_False,10,-99999999.0,-9.564,-9.972,-14.54,50,-99999999.0,-9.152,-74.999,-86.472,100,-99999999.0,-20.171,-183.288,-189.404,0.5_0.5_4_10_False
0.5,0.5,5,1,True,0,0,0.0,8,42,0.19047619047619047,0,0,0.0,0,0,0.0,0.5_0.5_5_1_True,10,-99999999.0,-9.96,0.0,0.0,50,-99999999.0,-42.186,0.0,0.0,100,-99999999.0,-99.982,0.0,0.0,0.5_0.5_5_1_True
0.5,0.5,5,1,False,0,0,0.0,131,548,0.23905109489051096,20,110,0.18181818181818182,0,0,0.0,0.5_0.5_5_1_False,10,-99999999.0,-9.3,-10.0,0.0,50,-99999999.0,-12.194,-99.898,0.0,100,-99999999.0,18.587,-198.239,0.0,0.5_0.5_5_1_False
